Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Weekday,Weekly_Sales
39,0,-0.49089286810344873,0.5651463663681041,-0.8913179830422531,-1.908128482245065,2011,10,21,4,942319.65
36,0,1.265281427404891,0.10543539248002272,1.2462632149799422,-0.7336580592608658,2012,7,27,4,514489.17
35,0,1.1427450301264452,-1.661510578246206,0.9730352535551756,0.19237694969217678,2010,7,9,4,471713.59
11,0,1.7635599632406933,-0.5002501560549855,-1.1559054558699178,3.29515400905125,2010,8,27,4,1004516.46
15,0,-1.568779406995261,0.2623035921006005,0.6134138739635759,-0.9421092328363637,2011,11,18,4,480353.64
4,0,0.5804873134107471,1.1947978898451452,1.136463482463763,-0.8050965688749753,2011,5,20,4,308437.7497
43,0,-0.9853760288023081,0.27973339205844244,-1.0890591805662677,-0.582784191941516,2011,4,1,4,308437.7497
6,0,-1.6571574280412193,-0.15819033188233692,0.6450421592309751,0.13693213626033124,2012,3,9,4,579166.5
42,0,0.5739809560331303,0.5128569664945782,1.0962858691300132,0.44774296540231406,2012,10,19,4,623919.23
0,0,1.0131600790222486,0.07493324255379877,1.2752119041016154,-0.4564339921016361,2012,6,15,4,1630607.0
11,0,0.20474517485338967,1.9922112379164143,-1.0355378991222646,2.2326394593428938,2012,3,16,4,1088498.52
15,0,-1.7618013425312191,-0.6985141305754381,0.64156392314512,-0.9794278572616447,2012,1,27,4,453979.19
30,0,1.2788363386082588,-0.103722207014081,1.2703196061912185,-0.7645792052132413,2012,7,20,4,1392395.2
40,0,0.14618795845484062,-1.469782778709944,0.4528595865585673,-0.3391468867650385,2010,6,11,4,1217199.39
26,0,-0.4578188847672312,1.8048408883696145,-0.7555842420621595,0.13533276664210483,2012,4,13,4,1650405.21
1,0,0.34246307267960746,-1.2606251792158414,0.9776014521420203,0.10707723672010595,2010,4,30,4,1802450.29
16,0,-1.359491578015261,-1.1756549044213616,-1.1427993235158778,-0.7736422997165241,2010,3,26,4,793097.64
28,0,-0.6389124984442256,1.0117849902878044,-0.947813562617055,1.0485728186493368,2011,4,15,4,518245.97
30,0,0.5240988828047365,0.24923124213221853,1.084365972234908,0.01538004527513054,2011,3,25,4,1357036.1
7,0,0.058352133857017034,-0.18433503181909988,1.2506513233703345,-1.0002196622985868,2011,10,14,4,863188.26
29,0,0.14076599397349338,0.28191211705317243,1.0783555138654037,0.01538004527513054,2011,3,18,4,425470.84
16,1,-0.23768712682453708,-1.0645399296901188,-1.1552628141498136,-0.6942069420112832,2010,9,10,4,1200888.28
20,0,1.5965634572152014,0.4257079667053683,1.1115749677635434,-0.07844963899414736,2011,8,19,4,855546.5
37,0,1.2094351932470153,1.6697599386963387,-1.0308587961534716,1.5603710964817616,2012,9,21,4,409600.98
2,0,-0.737050055556609,-1.8401660278140868,1.0937101998009338,-0.33648127073466133,2010,2,19,4,421642.19
6,0,-0.7489783774155727,0.658831541141505,0.5442918099963839,0.3176609031199063,2011,6,24,4,640043.97
20,0,-1.4381100629947947,-0.818344005285601,1.0047167994420751,0.01538004527513054,2011,1,14,4,650789.13
28,0,-0.5841506571826196,1.4518874392233148,-0.8566013644903672,0.6082130504310223,2012,4,13,4,520493.83
34,0,0.6905531923820942,0.8353082657146548,-0.7488211877613684,0.4674685240271049,2012,6,1,4,932195.52
20,0,1.4371577014635954,-1.635365878309443,0.9989857077599966,0.05323179290648678,2010,7,23,4,765823.48
28,0,-0.5375217626430342,1.377810789402486,-0.8524035332206228,0.6082130504310223,2012,5,4,4,504963.84
29,0,1.3845646459945282,-1.61139990336741,1.0074231453273754,0.05323179290648678,2010,8,27,4,443810.78
22,0,-1.7444510561909088,0.3581674918687313,-0.8849341845010514,-1.99289507201106,2012,1,13,4,1031451.35
40,0,-0.6996385006353139,0.27755466706371246,0.6471400813113519,-0.7517842482674307,2012,3,16,4,1201511.62
20,0,0.046966008446187986,0.5281080414576902,1.3070459034297133,-0.9751628716130413,2012,10,12,4,653043.44
33,0,-0.44643275935640214,-1.4371019037889912,-1.1456903943055274,1.1786548809317454,2010,11,5,4,972292.31
30,0,1.6757241386428694,0.1272226424273247,1.2707482220430675,-0.7645792052132413,2012,8,3,4,1390174.63
44,0,-1.9456059384488873,-0.3346670564554867,0.2815541425186651,0.29313723564043537,2011,1,14,4,654018.95
6,0,-0.9213968479224118,0.5172144164840392,0.5886004069320734,0.33205522968394285,2011,9,16,4,558981.45
16,0,-0.6183090334151067,0.8963125655671017,-1.0796810298480315,-0.6531564551434741,2011,5,13,4,870625.49
35,1,0.31155787513592836,-0.38695645632901265,1.1587960617075674,-0.15095439502040753,2011,11,25,4,332811.55
38,0,0.001421506802871789,0.003035317727700862,1.201502555830947,-0.4025885482880165,2012,2,3,4,1396150.15
44,0,-0.3417888448664023,-1.0993995296058026,0.26410446688610345,0.5293108159318569,2010,3,26,4,782563.38
11,0,1.6160825293480512,1.1250786900137775,-1.037314781129729,1.9340904639406469,2012,6,29,4,943124.74
42,0,-0.44155299132318954,-1.1233655045478357,0.8098151349269525,1.1786548809317454,2010,12,10,4,598679.02
30,0,0.42596132569235307,0.5128569664945782,1.3081736614727824,-0.9751628716130413,2012,10,19,4,1378730.45
36,0,0.46174629126924477,0.9333508904775156,1.2296740185258752,-0.4025885482880165,2012,3,23,4,520887.23
30,0,0.2763151060071724,-1.580897753441187,1.0120050502066402,0.0873516780953151,2010,10,8,4,1300131.68
31,0,-1.2234002695334478,0.3189504419635864,0.611361276772036,0.27394480022171963,2011,11,11,4,1182733.0
40,0,0.6856734243488816,0.46056756662105225,0.6708606943011903,-0.8354845916212752,2012,7,27,4,1344723.97
6,0,0.19227465654629103,0.5542527413944531,0.668310702384327,-0.06778717487263874,2012,7,13,4,694150.89
12,1,-1.4603401173683184,-0.5285735809864784,-1.046751350819449,-1.0103490032140203,2012,2,10,4,2049086.4185999997
30,1,0.12450010052945212,-1.3586678039787021,1.0120506901869286,0.0873516780953151,2010,11,26,4,1858856.06
25,0,0.4801809705058245,1.1403297649768893,-0.9072742014277411,-0.12376511151055992,2011,7,22,4,1017867.8
42,0,1.3932397891646835,0.2949844670215544,1.0613746333268443,0.6855159153119611,2012,8,10,4,643558.78
6,0,-0.07231721014344933,0.7939124908147799,0.6635698440321522,0.048433684051807625,2012,6,15,4,666942.02
28,0,-0.11406633664982212,1.6174705388228128,-0.9376005237364972,1.0485728186493368,2011,5,20,4,492932.51
26,0,-1.5899250684725148,-0.10807965700354101,-0.8888913011484088,0.011648182832602619,2010,12,24,4,2049086.4185999997
40,0,0.8608028770963946,0.7285507409728729,0.6659402719377093,-0.7741754229225997,2012,6,29,4,1355600.01
27,0,0.20474517485338967,1.9922112379164143,-1.0355378991222646,2.2326394593428938,2012,3,16,4,1337875.49
32,0,2.14038649469432,-0.8444887052223641,-1.1543677028633432,0.7974717885878034,2010,7,16,4,308437.7497
33,0,0.2936653923474829,0.7895550408253199,-1.0308587961534716,0.6855159153119611,2012,9,21,4,943047.78
10,0,-0.2582905918536563,-1.4174933788364181,1.1012181760315376,-0.2319891223438748,2010,12,3,4,1380522.64
41,0,0.38421219918598026,1.6392577887701147,-1.0281398618564823,-0.3290175458496055,2012,4,20,4,552529.23
27,0,1.5336686692315749,1.1751893648925733,-1.0802578504886073,3.0584473055537544,2011,6,24,4,1208809.34
27,0,0.23239719370826037,-0.5438246559495904,-1.1438910772785227,3.2519710293591393,2010,4,16,4,1268240.66
41,0,1.149793583952197,1.1642957399189213,-1.0806966331218801,0.2638154593062862,2011,6,3,4,545109.3
10,0,1.4675207025591397,-1.4523529787521021,1.102684146631611,-0.3482099812683212,2010,8,13,4,1384339.1
9,0,-0.16503280277448554,1.1403297649768893,-1.0401219816900273,-0.24211846325930828,2012,3,2,4,1990371.02
1,0,0.9605670235531814,0.3102355419846654,1.2656227742461734,-0.5907810400326474,2012,6,1,4,1910092.37
19,1,0.236192568845203,-1.4371019037889912,0.8423179387298472,-0.25171468096866617,2010,9,10,4,2014954.79
27,1,-0.507700957995625,0.04878854261703581,-1.1109327909954396,3.2103874192852553,2011,2,11,4,1397301.38
18,0,-0.28919578939733503,1.517249189065221,-0.851004255283688,0.08042107641633442,2012,5,11,4,1442873.22
28,0,0.680251459867534,-1.2257655793001574,-0.9888987892529211,1.2847463989407584,2010,8,20,4,531640.19
38,0,0.3852965920822495,-0.6396885557177212,1.034538866163263,0.21103626190481733,2011,2,25,4,1240921.19
6,0,-0.6437922664774383,0.7372656409517938,0.5418831493007022,0.3176609031199063,2011,6,17,4,610991.35
31,0,-0.10864437216847528,0.4845335415630852,0.5903283430400722,0.33205522968394285,2011,9,23,4,1116140.29
26,0,-0.37106745306567684,-0.5372884809653994,-0.9038042491977815,0.03137374145739346,2010,5,14,4,1842465.78
16,0,-0.8335610233245883,0.8178784657568129,-1.0319574615995633,-0.8509451645974634,2012,3,30,4,872469.03
15,0,-0.1341276052308068,-1.2323017542843475,0.4826218291020417,-0.6030428737723824,2010,9,24,4,511330.32
32,0,0.0740758308529237,0.15554606735881862,-1.1074738745894537,0.5074527644827637,2011,2,18,4,308437.7497
1,0,-0.551076673846402,-0.14947543190341595,1.2232782642969464,-0.5022825878241238,2012,1,27,4,1660906.14
11,0,1.6979541930163933,-0.5525395559285113,-1.1546372204018573,3.29515400905125,2010,7,2,4,951957.31
12,1,-1.7590903602905459,-1.1516889294793284,-1.1411679070343623,-0.10883766174044776,2010,11,26,4,2049086.4185999997
43,1,-1.4603401173683184,-0.5285735809864784,-1.046751350819449,-1.1862796612189161,2012,2,10,4,325377.97
38,0,0.5078329893606952,-1.2606251792158414,0.9552449183247415,0.2478217631240233,2010,4,30,4,1263836.59
6,0,-1.8501793635771777,0.8200571907515428,0.537353066800926,0.3176609031199063,2011,5,6,4,407012.47
29,0,0.5533774910040113,-1.1407953045056776,0.9763440974932679,0.10707723672010595,2010,5,7,4,457883.94
33,0,0.965446791586394,-1.5351445285518521,-1.1549573939732787,0.8497178627831972,2010,6,25,4,895800.07
1,0,1.3910710033721443,-0.15819033188233692,1.2680637038639457,-0.5907810400326474,2012,6,29,4,1881046.12
4,0,-0.3385356661775939,-0.43488840621307856,1.2243140766216958,-0.9058568548232339,2011,12,16,4,379530.3
29,0,0.637417940464892,0.591291066304867,1.2654971493174128,-0.5907810400326474,2012,5,18,4,460945.14
13,0,-1.9851862791627217,-0.2649478566241188,0.2948062104947709,0.29313723564043537,2011,1,28,4,1613718.38
35,0,-0.09563165741324203,-0.18215630682436987,1.1967665102465832,-0.4025885482880165,2012,1,20,4,330927.21
41,0,0.10118565325965942,0.7786614158516689,-1.0916986050930209,0.3970962608251467,2011,3,25,4,522673.62
8,0,0.24649430135976244,-1.3935274038943861,1.0867637368649208,-0.8610745055128964,2010,4,2,4,545206.32
41,0,0.8879126995031302,-0.9468887799746859,-1.1510805824479655,0.5351751711986864,2010,10,8,4,599759.45
36,0,1.1297323153712124,0.2034780172428836,1.2414936934699443,-0.5385349658372541,2012,6,8,4,528940.78
43,0,-0.8427783629428784,-1.1277229545372955,-1.1470846968468047,-0.20746545486440435,2010,10,29,4,308437.7497
33,0,-1.9504857064821,-0.4479607561814596,-1.0602029580802328,1.1456012421550674,2011,12,9,4,1084243.91
18,0,-0.02568831560386393,1.1163637900348564,-0.8502634676586428,0.08042107641633442,2012,6,8,4,1390122.11
18,0,0.44548039782520277,-0.7682333304068061,-0.9964400000084497,0.09908038862897496,2010,6,4,4,1519013.49
37,0,1.1145508148234404,1.32334266453423,-1.0300287156768413,1.5603710964817616,2012,9,28,4,398468.08
12,0,-0.7001806970834484,0.8396657157041157,-1.0808134964754483,-0.4297778317978641,2011,5,6,4,1986380.4
16,0,0.5680167951036484,0.7024060410361099,-1.037314781129729,-0.9405098632181372,2012,6,29,4,982322.24
21,0,-0.5163761011657803,-1.0318590547691657,-0.9084580482901911,0.1859794712192722,2010,4,16,4,1000968.67
39,0,0.541991365593182,-1.3586678039787021,-0.9872921836821305,-1.4251188575407145,2010,9,3,4,976453.34
16,0,-0.310341450874589,-1.1756549044213616,-1.1552775675446996,-0.7272605807879607,2010,6,18,4,877996.27
24,0,0.49753125684613575,0.3211291669583164,1.0943909218475567,-0.45856648492593766,2012,6,29,4,718890.81
4,0,0.3614399483643222,1.1294361400032373,1.2850861942614897,-1.1718853346548792,2012,4,20,4,330063.06
13,0,-1.1935794648860387,0.16208224234300864,0.32549956352301956,0.29313723564043537,2011,3,4,4,2041215.61
42,0,-0.8731413640384222,-1.4174933788364181,0.8129622378492148,1.1786548809317454,2010,12,3,4,557543.62
4,0,0.09251051008950378,-1.3739188789418133,1.0413776897938365,-0.656355194379927,2010,11,12,4,308437.7497
21,0,0.10443883194846783,1.4714959641758858,-0.8360115763918512,0.13479964343602968,2011,5,27,4,1021568.34
31,0,0.5555462767965498,0.7939124908147799,0.6635698440321522,0.048433684051807625,2012,6,15,4,1234759.54
22,0,-1.8469261848883693,-0.20830100676113286,-0.9708946161926789,-1.5381409772287082,2011,2,18,4,1369971.57
15,0,0.2584226232187269,0.8331295407199248,0.6626269658980978,-0.9756959948191168,2012,6,8,4,603618.89
43,0,-0.04412299484044401,-1.0623612046953887,-1.1547168953409994,-0.014474854265094246,2010,6,4,4,308437.7497
17,0,-1.9770533324407007,0.3995632667686053,-0.8823062354016675,0.04043683596067569,2012,1,20,4,937522.77
0,0,-0.10430680058339728,-1.4588891537362931,1.026029244701889,-0.08591336387920367,2010,11,5,4,1551659.28
13,0,-0.8140419511917385,-0.9621398549377979,0.2888669729574874,0.3864337967036381,2010,11,5,4,2049086.4185999997
11,0,1.6540362807174813,0.9486019654406276,-1.0781113103055167,2.934229598538176,2011,7,22,4,922231.92
39,0,0.10443883194846783,1.0727892901402514,-0.9227383816425765,-1.7156710048518304,2011,6,24,4,977103.64
1,0,0.27251973087022896,1.1294361400032373,1.2609683805457026,-0.5907810400326474,2012,4,20,4,1847344.45
20,0,0.5165081325308505,0.9834615653563116,1.110414658740713,-0.03633290571418757,2011,4,29,4,783250.75
17,0,-1.3687089176335512,-1.3194507540735574,-1.0136896992939983,0.6412666892076994,2010,2,26,4,1068157.45
5,0,1.4566767735964452,0.46274629161578323,1.3231967822645048,-1.242790721062913,2012,8,17,4,1543049.52
19,1,-1.4744372250198208,0.61307831625217,1.0555619507463152,-0.5534624156073663,2012,2,10,4,2049086.4185999997
32,0,1.7060871397384134,0.5150356914893092,-1.0377822269208232,-0.4543014992773341,2012,8,3,4,308437.7497
23,0,-2.0047053512955713,0.07057579256433877,-0.9795755584664242,0.13479964343602968,2011,1,21,4,1107170.39
24,0,-0.7728350211335003,0.3734185668318423,1.0064205649864917,-0.4889545076722381,2011,11,18,4,728525.6
38,0,-0.3163056118040708,-1.3652039789628923,0.9709060103681213,0.295802851670813,2010,3,26,4,1235094.66
38,0,-0.14226055195282744,-0.057968982124746056,1.1430969122072097,-0.15095439502040753,2011,11,4,4,1553629.59
29,0,0.18739488851307917,-1.3935274038943861,0.9885103272946201,0.10707723672010595,2010,4,2,4,457884.06
8,0,0.26004921256313035,-0.012215757235410143,1.2596397415382277,-1.0370051635177924,2011,10,21,4,557075.21
7,0,1.1156352077197096,-0.28673510657142176,1.3686736747748898,-1.3851346170850563,2012,7,6,4,936205.5
29,0,-0.5478234951575935,-0.43488840621307856,1.200483156213323,-0.29756327669115434,2011,12,16,4,441265.08
13,0,-1.0363424949269717,0.9965339153246926,0.4724618145223948,0.2264968348810051,2012,3,2,4,1926004.99
3,0,1.1058756716532852,-0.005679582251220126,-1.038246996975643,-2.0909897419289414,2012,7,27,4,2048613.65
6,0,-1.8772891859839136,-1.2584464542211105,0.497148879060748,0.6066136808127959,2010,12,24,4,1045124.88
18,0,-1.104117050943811,-0.6396885557177212,-0.9808510054630212,0.03617185031207262,2010,11,12,4,1490235.86
21,0,-0.35154838093282714,1.460602339202235,-0.7277793577780276,-0.24318470967145905,2012,10,12,4,1004039.84
3,0,-0.6324061410666092,-0.5917566058336553,-1.1040497961173106,-0.793900981547391,2011,2,25,4,2049086.4185999997
15,0,-0.9420003129515311,0.8897763905829107,0.5399161934573973,-0.8850650497862913,2011,5,13,4,410406.95
9,0,1.360165805828466,-0.914207905053732,-1.1533455157028,0.6396673195894729,2010,9,24,4,1655036.75
34,1,-0.7587379134819975,-0.6963354055807072,-0.8865459433417054,0.4072256017405802,2010,11,26,4,1781866.98
17,0,0.5560884732446848,0.5891123413101371,-0.8491077782830567,0.16252205015195248,2012,6,22,4,1080357.89
0,0,-0.499568011273604,-1.3652039789628923,1.0021851692254273,0.05696365534901471,2010,3,26,4,1404429.92
16,0,0.24432551556722404,-1.1364378545162166,-1.1565480975900222,-0.6942069420112832,2010,8,13,4,759995.18
38,1,-0.872056971142153,-1.7660893779932578,0.9762403968309691,0.295802851670813,2010,2,12,4,1266229.07
33,0,0.19607003168323442,0.756874165904366,-1.0316888740890429,0.6855159153119611,2012,9,14,4,955211.7
32,0,-0.42528709787914826,-0.6919779555912472,-1.1395907574321422,0.6748534511904525,2010,12,3,4,308437.7497
39,0,-1.4039516867623076,0.7873763158305899,-0.9503722195488272,-1.7156710048518304,2011,4,8,4,947753.32
10,0,1.2923912498116268,-1.5373232535465822,1.0948838468481803,-0.3498093508865476,2010,6,25,4,1262025.08
8,0,-0.3206431833891484,0.21872909220599557,1.1719201110763062,-0.8440145629184822,2011,3,11,4,517783.5
16,0,-0.1568998560524645,1.0074275402983446,-1.0300287156768413,-1.0999137018346947,2012,9,28,4,972716.24
18,0,0.6797092634193997,1.1490446649558104,-0.9135126411675173,-0.10297330647361784,2011,7,8,4,1465489.75
12,0,-1.9466903313451567,-0.37606283135536167,-1.0569246068632279,-0.8568095198642929,2011,12,23,4,2049086.4185999997
42,0,-0.5098697437881639,-0.13422435694030396,0.9677598705076331,1.1456012421550674,2011,11,11,4,615975.5
19,0,0.24053014043028062,-1.0667186546848486,0.8200107522995289,-0.07631714616984582,2010,4,9,4,2007796.26
5,0,0.2389035510858764,0.28191211705317243,1.1263277807470635,-0.6083741058331372,2011,3,18,4,1685375.47
15,0,0.45198675520281956,0.46056756662105225,0.6708606943011903,-1.0332733010752644,2012,7,27,4,539337.87
7,0,0.10823420708541046,-1.1996208793633945,1.0733499278729852,-0.9111880868839881,2010,4,16,4,882917.12
40,0,-0.31739000470034,0.8810614906039897,0.5403162604991286,-0.5678567421714034,2011,6,3,4,1297584.95
22,0,0.8944190568807463,-1.2039783293528545,-0.9918331952813564,-1.4251188575407145,2010,7,9,4,1417535.78
33,1,-1.7352337165726184,-0.7094077555490891,-1.1109327909954396,1.2788820436739279,2011,2,11,4,1015654.6
13,0,0.8158005719012126,0.9769253903721206,0.4993207993520246,0.3651088684606199,2012,8,17,4,1660433.3
8,0,0.9345415940427156,0.5695038163575651,1.3812714528114363,-1.451241894638411,2012,8,24,4,572887.78
12,0,-0.4632408492485784,0.9660317653984696,-1.0800195651196678,-0.4297778317978641,2011,5,20,4,1860923.55
31,0,-0.05008715576992584,0.9703892153879297,0.6609350848917253,0.048433684051807625,2012,5,25,4,1232784.22
3,0,0.5512087052114722,-1.4327444537995302,-1.1547168953409994,-0.054992217926828124,2010,6,4,4,1903290.58
6,0,-0.14442933774536626,-1.4109572038522282,0.45598646772462925,0.5426388960837423,2010,7,9,4,593462.34
41,0,-0.22359001917303462,2.024892112837369,-1.033747679090384,-0.24211846325930828,2012,3,23,4,561226.38
40,0,-1.4782326001567638,-1.469782778709944,0.46142636662562053,-0.2442509560836098,2010,3,12,4,1023997.71
19,0,-0.28377382491598785,-1.0013569048429418,0.8170106547856295,-0.07631714616984582,2010,4,16,4,1985784.59
21,0,-1.6376383559083696,-0.4784629061076835,-0.8906190161841798,0.30539906938017036,2010,12,17,4,1527682.99
36,0,-0.8134997547436039,-1.8401660278140868,0.9774621791795121,0.295802851670813,2010,2,19,4,510382.5
5,0,0.8830329314699177,1.1773680898873033,1.1675254899489018,-0.6099734754513632,2011,5,13,4,1453185.65
18,0,0.7697138738097622,1.406134214333978,-0.9049847875999935,-0.10297330647361784,2011,7,29,4,1298775.8
43,0,-1.9434371526563485,-0.03836045717217311,-1.0602029580802328,-1.0242102065719818,2011,12,9,4,308437.7497
12,0,0.4096954322483118,-1.0601824797006587,-1.1533455157028,-0.025670441592678957,2010,9,24,4,1705655.09
14,0,0.7382664798179488,0.7917337658200498,-0.8491077782830567,0.08042107641633442,2012,6,22,4,687085.6
15,0,-0.9246500266112202,1.2579809146923222,0.6643435078926498,-0.9756959948191168,2012,4,20,4,436221.26
19,0,0.7604965341914719,0.7677677908780169,0.9366421401157662,-0.38659485210575306,2011,7,8,4,2049086.4185999997
16,1,0.0719070450603849,0.7198358409939519,-1.0328353572039195,-1.0999137018346947,2012,9,7,4,1255633.29
43,0,1.2479311410645806,0.5150356914893092,-1.0391765320031612,-1.3819358778486035,2012,7,13,4,336479.49
38,0,-0.3276917372148998,-0.5372884809653994,1.1809777832959105,-0.15095439502040753,2011,12,23,4,2049086.4185999997
6,0,0.2931231958993479,-1.456710428741563,0.4664994126813251,0.5426388960837423,2010,7,30,4,603547.16
27,0,0.2107093357828715,-0.6723694306386752,-1.1461975136678175,3.2519710293591393,2010,4,23,4,1244177.21
7,0,-0.20623973283272373,0.029180017664463827,1.2590802661738298,-1.0002196622985868,2011,10,28,4,876712.31
32,0,1.207266407454477,1.1642957399189213,-1.0806966331218801,0.3667082380788463,2011,6,3,4,308437.7497
30,0,1.3335981798698653,-0.28673510657142176,1.2690845010646197,-0.7645792052132413,2012,7,6,4,1458059.42
3,0,-1.0070638867276966,-0.1865137568138299,-1.0494366770556793,-1.8084344427089571,2012,1,20,4,2005097.76
38,0,1.315163500633285,-1.593970103409569,0.9829607816507177,0.19237694969217678,2010,8,6,4,1409989.67
17,0,-0.7110246260461429,-1.1495102044845986,-1.0091887449660415,0.6412666892076994,2010,3,26,4,1092704.09
36,0,-0.08207674620987418,0.21872909220599557,1.0490191656984225,0.21103626190481733,2011,3,11,4,505610.4
42,0,1.0717172954207983,-1.7029063531460809,0.8098951071701245,0.9686043377380211,2010,9,3,4,689326.91
18,0,-0.04086981615163599,-1.1299016795320265,-0.9864800278433792,0.03617185031207262,2010,10,1,4,1379456.3
39,0,0.514339346738312,0.7394443659465239,-0.8488363778190153,-2.048873008648982,2012,8,3,4,1068346.76
16,0,-1.9304244379011153,-1.5351445285518521,-1.1448011401625662,-0.7736422997165241,2010,2,19,4,800714.0
12,0,-0.27130330660888957,-0.9207440800379229,-1.1461975136678175,0.057496778555089854,2010,4,23,4,1909330.77
4,0,0.5376537940081043,-1.4000635788785762,1.0389481237967895,-0.656355194379927,2010,10,29,4,308437.7497
3,0,0.20582956774965888,0.5477165664102621,-1.0273106021422616,-2.1965481367318787,2012,10,19,4,2049086.4185999997
13,0,0.35493359098670535,0.9573168654195486,0.49358607649507674,0.3027334533497937,2012,5,25,4,2030869.61
9,0,1.2544374984421967,-0.5917566058336553,-1.1555841337393358,0.6396673195894729,2010,9,3,4,1766331.45
2,0,0.03395329369095473,0.21872909220599557,1.166015594584101,-0.2389197240228555,2011,3,11,4,404753.3
4,0,0.7881485530463426,-1.1604038294582495,1.0060216769966426,-0.8178915258207858,2010,5,21,4,308437.7497
36,0,0.3993936997337523,-1.2279443042948874,0.9564947488945652,0.2478217631240233,2010,4,23,4,527019.78
4,0,0.7637497128802804,0.9834615653563116,1.1337808726207692,-0.8050965688749753,2011,4,29,4,308437.7497
3,0,-0.598247764834122,-1.4262082788153392,-1.1428191132918635,0.332588352890018,2010,3,12,4,1894324.09
13,0,-1.633300784323292,-0.5438246559495904,0.27884475244337653,0.3864337967036381,2010,12,10,4,2049086.4185999997
22,0,0.35493359098670535,1.338593739497341,-0.9331594062915542,-1.7156710048518304,2011,6,3,4,1562161.97
0,0,-0.48980847520717913,-0.43488840621307856,1.209571524438822,-0.07098591410909151,2011,12,16,4,1881176.67
25,0,-1.570405996339665,0.4954271665367362,-0.8919950535855251,-0.21386293333730988,2011,11,4,4,988950.75
31,0,-0.6215622121039147,-1.3717401539470833,0.4934241626871609,0.6066136808127959,2010,11,5,4,1063056.21
38,0,0.052930169375669814,0.676261341099347,1.2239101700381678,-0.4025885482880165,2012,3,9,4,1470764.35
42,0,0.37553705601582504,0.7176571159992219,1.056673374855122,0.8401216450738389,2012,5,11,4,640159.04
14,0,-0.18834725004427824,1.8375217632905674,-0.9376005237364972,-0.18187554097278308,2011,5,20,4,593941.9
10,0,0.024193757624529886,0.42788669170009924,1.3354192177740016,-0.6217021859850229,2012,2,24,4,1379473.03
25,0,-0.3222697727335526,-0.822701455275062,-1.0030121647931112,0.2734116770156445,2010,5,7,4,1074479.73
25,0,0.0025058996991413874,0.4758186415841642,-0.8482599103857921,-0.2719733627995331,2012,6,29,4,1051190.44
36,0,0.14998333359178362,-1.3935274038943861,0.9659959809404114,0.2478217631240233,2010,4,2,4,540189.7
25,0,-0.0419542090479052,0.9943551903299626,-0.9181255114050473,-0.12376511151055992,2011,7,1,4,1070119.09
35,0,-0.23768712682453708,-0.22790953171370484,1.1943984887249315,-0.4025885482880165,2012,1,13,4,325976.34
26,0,-0.09183628227629902,1.517249189065221,-0.7496754311784012,0.13533276664210483,2012,5,11,4,1674306.31
10,0,0.8841173243661868,-0.16036905687706693,1.2413461442747211,-0.4276453389735621,2011,10,7,4,1346271.06
6,0,-1.965667207029872,-0.5002501560549855,0.6447052349914365,0.13693213626033124,2012,2,24,4,603041.14
39,0,0.2980029639325605,1.338593739497341,-0.9331594062915542,-1.7156710048518304,2011,6,3,4,1075687.74
3,1,-1.2890060397577483,-0.5220374060022874,-1.0547269989954946,-1.5226804042525204,2011,12,30,4,2007105.86
1,0,1.1454560123671194,-1.6005062783937591,1.0082129550836894,0.05323179290648678,2010,9,24,4,1724557.22
25,1,-1.6045643725721521,0.38649091680022435,-0.8919017712695977,-0.21386293333730988,2011,11,25,4,1282320.05
17,0,-1.0092326725202359,-0.9163866300484619,-0.9822166219769353,0.7100395827914311,2010,11,5,4,1089530.94
33,0,0.23348158660452958,0.5695038163575651,-1.028622935167135,0.8401216450738389,2012,5,18,4,998672.85
14,0,0.034495490139089334,0.8396657157041157,-0.8909794477706167,-0.07098591410909151,2011,10,14,4,537300.94
20,0,0.42596132569235307,0.5128569664945782,1.3081736614727824,-0.9751628716130413,2012,10,19,4,641368.14
38,0,0.3202330183060836,0.36034621686346135,1.0672268471792041,0.16038955732765095,2011,4,1,4,1316849.36
23,0,0.19607003168323442,1.5891471138913198,-0.8388317312764916,0.5085190108949139,2012,9,14,4,1242909.53
4,0,-1.1366488378318935,-1.713799978119732,1.0183445123313808,-0.7640460820071662,2010,2,5,4,317173.1
38,0,0.13263304725147274,-0.13422435694030396,1.147119484021442,-0.15095439502040753,2011,11,11,4,1456957.38
26,0,-1.8957238652204935,0.018286392690812833,-0.8836515335990969,-0.0917777191460336,2011,1,14,4,1532308.62
4,0,1.250099926857119,-1.5373232535465822,1.0244966703757796,-0.8178915258207858,2010,6,25,4,308437.7497
37,0,0.44385380848079853,-0.7508035304489642,-1.1484790019291424,3.3660593954592843,2010,10,22,4,339042.18
21,0,-1.187073107508422,0.5782187163364861,-0.8571122979838528,0.2446230238875705,2011,3,25,4,933528.39
28,0,-0.03653224456655798,-0.8662759551696669,-1.0000433858448294,1.151998720627973,2010,5,21,4,502021.82
16,0,0.03991745462043656,0.5760399913417561,-1.0665420542923196,-0.668617028119662,2011,9,30,4,868191.05
21,0,-0.8807321143123082,0.7873763158305899,-0.8516236081880609,0.13479964343602968,2011,4,8,4,969046.69
42,0,1.4062525039199165,-1.635365878309443,0.8028891580173895,0.9686043377380211,2010,7,23,4,649035.55
